"";".value.-0.999316374771297";".value.-0.894162562896351";".value.-0.789008751021404";".value.-0.683854939146458";".value.-0.578701127271511";".value.-0.473547315396565";".value.-0.368393503521618";".value.-0.263239691646672";".value.-0.158085879771725";".value.-0.0529320678967787";".value.0.0522217439781678";".value.0.157375555853114";".value.0.262529367728061";".value.0.367683179603007";".value.0.472836991477954";".value.0.5779908033529";".value.0.683144615227847";".value.0.788298427102793";".value.0.89345223897774";".value.0.998606050852686"
"5001";-6,78435731303624;-6,69980824445319;-6,15390626458169;-5,52105863890399;-5,16514846119112;-2,75923052121384;-1,6834309827417;-1,33243105281538;-0,149318878689175;0,565448855287331;1,54018748269805;2,48912575011992;2,94742192325671;3,41518504364364;4,7531304770528;6,53521286839391;7,52935286115888;8,16324249535129;8,63719992074312;8,12154520509912
"5021";-1,17979800553854;0,127809289932408;0,270203285361173;0,151273476434003;0,0957734300331334;0,423769394798236;0,280418703780416;0,197121956680662;0,127925023048111;0,0629653974083246;0,267131948838824;0,36929682902641;0,191617778060629;0,0638978205809957;-0,00531036923250458;0,0603654987366291;-0,204131667431114;0,183186470244104;-0,942944103618087;-0,454443578604752
"5041";3,17328621019686;4,80925920636128;4,68131513231278;4,28868227040212;3,4207182986493;2,37272155674113;1,45638179572992;1,36440698489289;1,06143145276079;0,66366173034179;-0,157437678383224;-0,624945879993529;-1,38603651810133;-1,79805085522434;-2,06014978362545;-2,77497815664899;-3,33772485584162;-3,88624740540033;-5,24977120450856;-4,97645772125703
"5061";-5,31136034671772;-5,22584384926494;-5,02618239872043;-4,50393782483791;-4,06173613886242;-2,10202493278036;-1,51612792388658;-1,20096451721496;-0,229770748587779;0,301152631943944;0,870959177574821;1,31767985467119;1,73764463025651;1,93660277541646;3,06628641685982;3,86202944704108;4,23147711819858;4,2720885091958;3,58084076920807;3,32538901538474
"5081";1,8947435920855;2,87021072170575;2,68182815570307;2,97627176113999;2,68622727400454;2,79479970150808;2,32571112496916;2,07828888404132;1,49206895902912;1,27514984460718;0,742397179154555;0,322654736643274;-0,121091178385288;-0,540891845114812;-1,045515494871;-1,53823142641984;-1,71468838234106;-1,72977370856723;-2,06276937066336;-1,60669617859158
"5101";0,986076968620254;1,59083201923669;1,6493364947745;1,43910060678672;1,25886703489973;0,948447211012084;0,527141678363956;0,510014895829897;0,520037757932515;0,487512381631091;0,359881087844916;0,314469406898374;0,133320875539704;-0,0313836206496235;-0,330493875885806;-0,386872986201063;-0,402391154896934;-0,343826146422404;-0,912344268746236;-0,693074797955649
"5121";-4,72146918353668;-4,28495633236331;-4,12349877132147;-3,45576295748557;-2,93477928115551;-1,12699438979106;-0,808352466589141;-0,690979011340286;0,237108364408423;0,967013161482003;1,39011134845715;2,175247590535;2,64677679308384;2,77338895105179;3,11784132421542;3,75846258740041;4,53123625277505;4,65890156307353;4,50823480039599;4,77356057806464
"5141";1,72152705652905;2,84645262618701;2,73831412722976;2,70503811266079;1,94173903132289;1,17656455123332;0,564968798160073;0,315005286880283;0,0302866629204898;-0,296956717368743;-1,1808953477702;-1,56347877578743;-2,11607939948377;-2,47299607088201;-2,83400079962256;-3,45293923200889;-4,02944377671064;-4,5415201800268;-4,96860342061097;-4,26807282710687
"5161";-0,420283753057878;0,464686992570979;0,333347856797457;0,282137859458101;0,244755551874123;0,260595458694905;-0,0460202083865854;-0,0845658988516583;0,0444166538524167;0,000468837634941082;0,00899075329145374;0,0999837041414199;-0,0502934573374055;-0,11014489785873;-0,182267016738535;0,0154508149680031;-0,113892578859702;0,153956086957785;-0,895674331583814;-1,09967080544556
"5181";-6,03695751863795;-5,71879044994176;-5,35991078717917;-4,68031367035246;-4,08409358573741;-1,56234171767957;-0,968568249070093;-0,812244477271751;0,054235148557357;0,811447562067316;1,36339338265155;2,41966436394816;3,00239048264892;3,43524528392465;4,3760994720348;5,62787318552156;6,3314591192526;6,50467011822038;6,60780831082897;6,77288528077732
"5201";-11,1999365078017;-11,3631285459872;-10,2100577959381;-9,26291820421986;-8,55229895716459;-5,1101218659568;-3,94046426314325;-3,21704799137399;-2,08710692246626;-1,28913798821639;-0,702611738259526;0,823385003794977;1,83871183232327;2,84725649792586;4,33352736029841;6,81370537515448;8,66226590816849;9,17197931974962;9,57299413351165;8,82490216121835
"5221";2,74837900153419;3,93464766477401;3,40950106828177;3,21379512280143;2,69598579071602;1,92529808316436;1,45996176948959;1,05615120439706;0,277556748031296;0,0427689387100209;-0,52529267152838;-0,875558596332016;-1,2514524422109;-1,58840039836619;-2,08132956851626;-3,14434682765969;-3,54859951166309;-3,80099177873809;-4,30535277014248;-3,37363248162291
"5241";-11,1925251772499;-10,8197565224766;-9,43065269615084;-8,68431108159992;-8,26917743456004;-4,72419652267886;-3,41061870137681;-2,56285692223759;-1,06640213567766;-0,285443205642929;0,61053362173107;2,10401496944657;3,29293747002289;4,01293025967252;5,1470207767922;7,05470998049312;8,11624895305356;9,09596826550869;10,093346031235;9,72973301818214
"5261";-5,76026959142564;-5,42839184786197;-5,50277195099553;-5,16199185818733;-4,49318370727325;-2,78827773232876;-2,50763553777906;-2,16995463972013;-1,135894162596;-0,430577848747581;-0,0543819775307242;0,452543603989879;1,53251519087053;2,04264996365621;3,17119797607573;4,04230781865554;5,02405581343902;5,08076474195959;4,51231706205627;4,41943024101335
"5281";2,49488170498494;3,777889660805;3,63469693756659;3,62513325775559;3,03514053263533;2,76296288143489;1,98488702720456;1,75707489486973;1,32362864894993;1,04996519501385;0,334672645734737;-0,144498090522308;-0,694715108372594;-1,00260041516757;-1,37295001783354;-2,19180182020447;-2,53514218786975;-2,89442164573057;-3,60652072081126;-2,73404238577323
"5301";2,34776752591785;3,74319370294771;3,06531056643813;3,05302727688022;2,51805922215512;1,82104548321653;1,22676763819071;0,851960449942439;0,284127238515531;-0,00803500579283492;-0,664145933816649;-0,979697406521236;-1,37726448004647;-1,64471918153399;-1,79476419353935;-2,54282706496299;-3,12655588413705;-3,59447431332112;-5,14791947552948;-4,68425295705869
"5321";-8,40445404049055;-8,63488095776872;-7,74713534029225;-7,32164615769754;-6,6541659665162;-3,44438352645953;-2,46693516980719;-1,98701524775087;-1,05055358827373;-0,191739936261051;0,696601278313303;2,14391504105384;3,22770425123438;4,26190516236448;5,84068892291792;7,59842314392999;8,91523523472851;9,47828561159037;9,89478400735011;9,13563667281911
"5341";-5,51168056888596;-5,44898699992019;-5,31873143907806;-4,60619966506997;-4,1034943191221;-2,13563714060449;-1,56132932977686;-1,22511229622267;-0,235863911647155;0,111714300784005;0,552655092854899;0,960176261120561;1,41819850568196;1,49156102642137;2,42063368258693;3,07519140203364;3,51734122190303;3,64863475939491;3,68685760777685;3,67796108228835
"5361";2,22511039376203;2,91949131727428;2,92700897624316;2,79036827039575;2,10984044101245;1,73482736368725;1,24044311117626;1,0360528182199;0,722766485664381;0,266671687372242;-0,750461310010051;-1,26354717296019;-1,83293685763806;-2,59347691659894;-3,07371549878064;-3,74002159414655;-4,01509106497127;-4,21262712645485;-4,47766817635834;-4,07137802691308
"5381";-11,2205633945635;-11,2563864042662;-10,0071789601865;-9,11753869918058;-8,18907022041236;-4,79681271968536;-3,77369428349739;-3,07066653196147;-1,79726565583406;-0,939101203302561;-0,366737077676739;1,10180954432936;2,17085599908134;3,22873597613447;4,92402331623398;7,12564961621053;8,98337258796021;9,69812346302711;10,5038942713015;9,51798839916973
"5401";3,61071950639437;4,59993777981223;4,41375799392917;3,69693039010722;2,78369400673394;1,87878370385691;0,677352392002751;0,50707230593452;0,19286742390178;-0,283005595755627;-0,839130528993052;-1,37931489036912;-1,8294722507426;-2,63317952515036;-3,21435579289759;-4,16530860347591;-4,6328315691259;-5,15905265272476;-5,35494150308941;-5,24157403019246
"5421";-10,4020710457992;-10,406464929679;-9,21646068116293;-8,23191371941435;-7,40023760298001;-4,06045361109426;-2,92173817992976;-2,2455448359733;-1,04731040030507;-0,197843508084457;0,330766364675154;1,64618962914075;2,65162522370121;3,6656480232847;5,14785985136728;7,60940212556121;9,52669451488372;9,97018479584182;10,3464024320488;9,44520274890963
"5441";-5,9013841083986;-5,47330185402008;-5,3599667151922;-5,02689893298374;-4,5749277694805;-2,81052797400397;-2,1136580692014;-1,78207317622451;-0,437458033016129;0,195845634919889;0,798573721417472;1,57984556154855;2,39415433735491;2,88925817215466;3,95657548393284;4,84609635657433;5,57483467898049;5,96556922744514;5,95986431972535;6,1099384444255
"5461";-10,8898133897883;-11,2047706503526;-10,0541539647133;-9,21917720155035;-8,78846722091886;-5,38371209854315;-4,20491998380409;-3,50455575878797;-2,50930702546914;-2,04960495116077;-1,35301745814321;-0,211408052423393;0,602398573061444;1,30503695237351;2,50120753852181;4,27727553680636;5,33981995261196;6,15659920030031;6,86102552506647;6,52497854452028
"5481";-4,28945663419002;-3,92920775510881;-3,96022143240889;-3,25813581551241;-2,9127158073215;-1,3982957292177;-0,866108044780538;-0,569498371915369;0,381171510205232;0,697533689610006;1,17666683015703;1,67454001157609;2,02079047124193;2,02546301575111;2,71018148339288;3,34397831666345;3,97626835390302;4,07801119566963;4,02428527555803;4,26390930567641
"5501";-7,71380942699681;-7,31712677678355;-6,91713160733899;-6,44465485723346;-6,08552724817681;-3,2352123767436;-2,2577851715146;-1,82185230820926;-0,5327797684275;0,100125102691512;0,734688156547712;1,7572357832896;2,72296436490484;3,28134931361644;4,36577680598507;5,64441663823699;6,36845541015551;6,81398090526924;6,92951127664809;6,94917585145362
"5521";0,34799064683167;1,21693891489057;1,27567262258547;1,17481313267158;1,04504171327297;0,904815736053234;0,687753410673708;0,714349334647358;0,635189136105927;0,530243910875504;0,607829501001559;0,508646345721402;0,338132311681532;0,271295702726269;0,261553250462172;0,306206470910386;0,457340483027389;0,406641562846768;0,387696734127425;0,81651629376756
"5541";-9,65206097616915;-9,3778827730395;-8,67745385684275;-8,06570576207578;-7,73371646603569;-4,49486326700468;-3,21301204554888;-2,45083809179716;-0,956621239773938;-0,189075889509242;0,770326363537453;2,10349614074799;3,11610297842325;3,75112109111317;4,98751568879874;7,17883956650216;8,2780711212793;9,27005400516864;10,1767036010072;9,87750010957091
"5561";-4,53543803946206;-4,50963820125228;-4,4680049054771;-4,34493796905531;-3,9243138000121;-1,88878945751998;-1,55115444489446;-1,36254303582166;-0,58219339130043;0,152818528679437;0,673407369988212;1,30091791769634;1,96276224623251;2,01975440203883;3,03051748964001;3,5547624297016;4,10002999445106;4,14902627319877;3,81087359079274;3,45667992032374
"5581";-6,22446639783662;-5,95439206289978;-5,71150408820831;-5,14611289582415;-4,48119912885512;-2,95669062812436;-2,79176105724029;-2,6647262726043;-1,88862737920724;-1,17253953060684;-0,633895741143878;0,208849898376751;0,762483655548991;1,04834859705816;1,5958677279524;2,43044465168912;3,20739901015781;3,41391682801499;3,53050970338157;3,76122617070158
"5601";-5,32872641786162;-4,96444067510318;-4,90357643612597;-4,45274417182566;-4,02175237020107;-2,69157248038073;-1,9605765703815;-1,57615693293903;-0,407486111836941;0,174572824770385;0,842139658340762;1,59083843872931;2,27271783070415;2,69551865606631;3,66424629759459;4,52915569633689;5,40880124311321;5,76463551919671;5,70354120739487;5,59550651892032
"5621";3,72788550380117;4,67337697163598;4,59465448775057;4,16046066491873;3,44527513590884;2,9008311610008;1,9671778883218;1,71574286036007;1,46099239627895;1,12222740534372;0,744432311323258;0,36179029109131;0,039184404297044;-0,389653709005415;-0,735302450554507;-1,40783377611622;-1,7541947791631;-1,96671098146601;-2,52320964930806;-2,52804304862431
"5641";-0,94730007423011;-0,461369318247354;-0,288585800220532;-0,252692577928015;-0,264690789007619;0,0501623845220092;-0,091437564520402;0,106236018987367;0,138880298828618;0,10896106201606;0,242123332875058;0,303943966958967;0,205599927892457;0,0705841402424093;0,13867478364742;0,291975801237041;0,264206356812713;0,441385903859508;0,298851590663142;0,494188643681671
"5661";-0,416983773392783;0,393783494421298;0,591676021177891;0,743596825484282;0,687087962988828;0,947343639724789;0,70319622386926;0,684890862077046;0,641461359159591;0,512478897512857;0,475010458601341;0,317848584159898;0,037285442700679;0,0632255392689364;-0,0380831274781395;-0,0153527671295051;0,345633635785643;0,326242462248915;0,0516166805131109;0,380834530834572
"5681";-8,80541627322714;-8,991361296585;-8,1023245252915;-7,71534632946958;-7,03887180717824;-3,75608916951914;-2,72420543718423;-2,23904552068239;-1,3603590787969;-0,489139976749039;0,355629091040342;1,82932292906149;2,8796736102078;3,83247599901497;5,36931168558747;7,07093001967971;8,33282192083598;8,83969530048077;9,27570625204797;8,57253340602873
"5701";3,08710043540932;4,55905599629741;4,02434600664603;3,86636927636788;3,19080918388932;2,1432165499429;1,47505440028526;1,13221662337824;0,31884603678854;0,0359361767642238;-0,571175036408969;-1,04359326591278;-1,47207856584127;-1,88345694344218;-2,27551599988891;-3,22056460226783;-3,87711607445371;-4,2630900610626;-5,37521306682367;-4,74863035933461
"5721";3,71613721570834;4,72793076668374;4,5574865823347;4,03740769345555;3,17269254217341;2,40931331118721;1,27860855626709;0,943750431863608;0,696035181276665;0,27614266612521;-0,244736386795184;-0,654863949050521;-1,08416419744353;-1,75498827689548;-2,22277722305264;-3,17665438243365;-3,75309667690113;-3,92739074742555;-4,25637894797993;-4,06550894348015
"5741";3,72169886689817;5,42627644131205;4,76913924202285;4,50182165092643;3,6235468380166;2,4428568420408;1,51287475090432;0,919281578804089;0,26257926385321;-0,0515988250904936;-0,63369544845876;-1,01581645857075;-1,40688944375303;-1,74702258876752;-1,88318673320919;-2,55289545720347;-3,36763539645848;-3,93727216668269;-5,78381465112292;-5,08627759657218
"5761";-1,14150371376607;-0,104102980605201;0,118801997867823;0,0967887922125055;-0,0953414448877372;0,373743053486003;0,246271838204401;0,186938685441833;0,0316114989442699;-0,0114967416115945;0,234649358412079;0,285359601139333;0,293345962517121;0,325755617698419;0,29719565687242;0,190283871739525;-0,161849044367426;0,0710332540718352;-0,813865988144272;-0,445791216154152
"5781";-0,356802224768078;0,436640734969903;0,637254331601607;0,786995593741794;0,721120746304938;0,941240182145649;0,665169117447221;0,639133502001699;0,610688046817172;0,494133940354653;0,448899194242675;0,311850366672179;0,0334071087505673;0,0388069553604443;-0,0390835171024946;-0,0501163204639997;0,322829772800481;0,319319603172127;0,0886739122629058;0,400995314663617
"5801";-1,05137292333174;-0,425435578531053;-0,145038433702422;-0,0712063176189817;-0,252234400164495;0,362330803991053;0,200194710616349;0,256811106431326;0,311910467721262;0,203729424707765;0,297770402353827;0,382986021295971;0,287293732480962;0,148799676597995;0,175386873652467;0,18507231382983;-0,285458388055017;-0,0273864082566344;-0,54180283250669;-0,509713204469531
"5821";3,29092516873365;5,04035984794912;4,73311372661737;4,45323833681184;3,51104506513599;2,79590557450069;2,00296871384479;1,55433191664207;0,929516869122853;0,477380915207759;0,0657418219030919;-0,277157519426605;-0,626442436034211;-0,961555497899479;-1,35937616075979;-2,20930957970421;-2,98404411317021;-3,327393659885;-4,94603687698848;-3,91784162277966
"5841";-1,28693187458483;-0,785839983408968;-0,693776299314682;-0,366406942942871;-0,416286467445128;0,342934583675287;0,391547907584441;0,442492919973317;0,292868694545783;0,286989498026298;0,397410476065515;0,257008506463265;0,0529245758886103;0,0264354961319039;0,292196874783808;0,604825968130244;0,857416514903511;1,04185787863123;0,890662615362946;1,47320523642746
"5861";-5,6174563915082;-5,20110395320991;-5,46623827291631;-5,08216309026277;-4,43871662465704;-2,78685329180386;-2,21012777817572;-1,74273553793182;-0,373221149060197;0,0958721204984548;0,476180089720708;0,929191289339822;1,48732614465425;1,95132095478594;3,26974095146636;4,02748662334318;4,69704954914028;4,74901484891442;4,07360466903015;4,03387329336998
"5881";-10,7738562001451;-10,3204961074109;-9,00658211557662;-8,25820081651425;-7,82560292557971;-4,35577445240691;-3,03100628140251;-2,14042589626962;-0,644334247784354;0,0943669622487206;0,881152036265665;2,42271846354736;3,64046863609501;4,40725650921042;5,55651166544223;7,33075382081646;8,42714108816716;9,45509646981421;10,4547205078417;10,0456415171676
"5901";-9,57704003846254;-9,61261430631948;-8,62720873418455;-7,50795679591059;-7,32342431837447;-5,05532946655955;-3,56603339339037;-2,79135204354109;-1,37311565277716;-0,458133260908085;0,554114362230673;1,86545571375032;2,77234505257249;3,66843916153859;5,12805507181845;7,49601427474505;9,39442580837992;10,330750319834;10,8768298936337;10,3323565808869
"5921";-0,150045259585165;0,249415921377056;0,371362390911982;0,32290834722163;0,235417773154153;0,567877454596413;0,440601133959221;0,521895119286382;0,59400990336801;0,563967935413312;0,466670049003822;0,507386024001662;0,420567876465461;0,361253900069891;0,296407545163033;0,213278528892608;0,00517082223963346;0,355957291985251;-0,0471591838690693;-0,344819223862922
"5941";-5,69985406662567;-5,46645407934467;-5,45672935920503;-4,89201745278823;-4,23720195214188;-2,06458562539793;-1,30991131137368;-0,893269712630221;0,282861295160073;0,610690619143347;0,870670769727941;1,42636124423304;1,85180555510946;2,20839526414632;3,38408803423884;4,14437284717684;4,70345780255939;4,70628785096874;4,02327348542455;4,06099961461955
"5961";-9,0613076877653;-9,23891546036383;-8,34011266735212;-8,07360907940287;-7,30384006680588;-3,83007093560195;-2,79267409963013;-2,41835706919408;-1,72552340647822;-0,919332357402909;-0,198096106211254;1,13025841243367;2,12310892879885;2,89274996507891;4,23831092103735;5,83916856772047;6,55460766941562;7,0169493339646;7,4033641969684;6,65188924317799
"5981";-4,72822963687817;-4,07485374265806;-3,98280197819279;-3,55196432012538;-3,08433637959267;-1,34084847584205;-1,07418993633639;-0,812133116703426;0,22332439146458;0,980602983784726;1,38984887952868;2,09006124061235;2,88790165480846;3,1846667167091;3,85437535537918;4,62911339743988;5,81738201578782;5,80286494010376;5,36501312485659;5,5460800300866
"6001";3,49608161302092;5,24789834703134;5,201054446574;4,53692196720161;3,56758198455065;2,493502399233;1,46885500578408;1,39767098024105;1,15363202232428;0,609278524997387;0,230674657207897;-0,158855969079943;-0,829835853484903;-1,1509309250854;-1,49892965101636;-2,29001820898837;-2,73075257048288;-3,1551529569042;-4,30157076011917;-4,16055024125121
"6021";-9,39738426442327;-9,8428387412956;-8,69098920872178;-7,83193430537491;-7,32198311251812;-3,73774558535548;-2,43340855734037;-1,43332918197148;-0,0982036470670953;0,462574326869396;1,29047459569631;2,70261362237738;3,45185298182925;4,10687685693961;5,47728446502622;7,12723125919101;8,20921588618468;9,16259495212047;9,53575430042655;9,02449528162805
"6041";-0,00903002225604391;0,962394591898495;0,740136972754522;0,635656655686259;0,451640982716619;0,673535453391777;0,326121327303937;0,387079421170726;0,499184944164934;0,395498755096323;0,49266074624785;0,447664271252129;0,0326156891391811;0,0685560185148787;0,0101511312385096;0,0347112815227404;-0,0804158241175052;0,0942594781391595;-1,27217631008022;-1,30400213741062
"6061";3,02546436996333;4,59094132001379;4,28601454805838;4,12149666904215;3,55843909224308;2,98550892963104;2,31450371847223;1,97443690140527;1,41102894821369;0,976618016800616;0,547224900683396;0,128339180635846;-0,331298387383824;-0,743015354695735;-1,11831596252711;-1,82149530557247;-2,3200948354254;-2,41898061182274;-3,56324814834613;-2,93620375744791
"6081";-0,616804178149229;-0,156882854533417;0,00240853799463275;-0,0416144645218084;-0,185286623765804;0,0540349353595792;-0,120868899782704;-0,0722507418879548;-0,129738330156099;-0,252293647158544;-0,0975180741310423;0,046323316155081;-0,0179726439636859;0,0325801600108734;0,0241386884855384;0,198434742254689;0,401850202845696;0,583761615451834;0,254809796789295;-0,0141640449053071
"6101";-5,37096360449324;-5,0350366010375;-4,75400617728062;-4,37931329280329;-3,77274771341151;-2,17553643064025;-1,67424968999154;-1,45177080506882;-0,551595557593801;0,179585200482268;0,570060995655203;1,29567450082244;2,15867506501361;2,54448476838337;3,65130323053906;4,67139507817688;5,70746945953217;5,89406917884913;5,72252048250337;5,47643757999684
"6121";-5,17886798247138;-5,11218615858749;-4,989016711573;-4,6046035367468;-4,20173360502945;-2,76542831272065;-2,4415772994057;-2,18761639688143;-1,29657402506736;-0,458993848940979;0,0270486700507023;0,737476935343544;1,25589710818331;1,38163401544834;2,15170861872967;2,7922425714252;3,36591749838856;3,43898322680933;3,31428587390885;3,09459402598667
"6141";-1,19735276307535;-0,741419640518909;-0,596623712731632;-0,626793695057964;-0,747753732414276;-0,36056442282506;-0,618133458215771;-0,608952693499841;-0,700421448882858;-0,621486784681843;-0,220041041399157;0,0346284170350889;0,0910911912721011;0,140233947127166;0,307374928249295;0,501925240621364;0,473202750723979;0,638551765888641;0,0340437397328136;0,390655791319892
"6161";-0,260545270119422;0,786548178538148;0,635410586875443;0,475887036603072;0,213966426664791;0,697061223602418;0,365970051428517;0,127604184735114;-0,0211438881274385;-0,184300285305516;-0,0230987586544351;-0,0171962584642852;-0,0700509426853165;-0,0843749734137625;-0,109584864080101;-0,043315375713517;-0,232423857626227;0,0649987054114356;-1,35812634006677;-0,799921586554916
"6181";-7,95400997747957;-8,06356702127434;-7,44102486751793;-6,98476123922834;-6,43168460507577;-3,77930455125484;-2,73616679526224;-2,33743899389756;-1,45308163737782;-0,622198011912183;0,127942868140152;1,55399240672085;2,41194477610971;3,35166200827668;4,72851578373891;6,64704926521106;7,82641354133534;8,20535152878736;8,42296182971582;7,887353996344
"6201";-9,38199975820179;-9,79323765331389;-8,71725763635937;-7,90962836830838;-7,37833639938515;-4,70285352364611;-3,23510907440644;-2,49617173751575;-1,24443351306351;-0,284630337165153;0,660134414753648;1,81595750637818;2,49465087314072;3,28026193325582;4,93256831015373;6,73078928125628;7,91241836296764;8,72877682543818;9,27133422529726;8,99042512989167
"6221";-11,3730392670564;-11,4545753617808;-10,040667313063;-9,03740430634022;-8,56857086309252;-5,30397244938452;-3,79199735606279;-2,74154954402713;-1,18202544287929;-0,348634452404533;0,518668078766421;1,96083767712322;3,03288762933578;3,78521066514891;5,17274755480246;7,36374756123621;8,7293044957862;9,82896183388183;10,7365584722144;10,5659812439408
"6241";-5,42060907523266;-5,11419704511864;-4,99823822263296;-4,90705292541461;-4,34303238991632;-2,59464429563271;-2,1313407725083;-1,92573958449334;-0,931843327884028;-0,326125762587996;0,15415045569889;0,908771537755251;2,0016833760928;2,37279126858797;3,5345783985672;4,29126746796102;5,26635084711437;5,38326648594185;5,35642471209982;4,8748902632291
"6261";3,49404022071369;4,86426223046257;4,45961062649236;3,89994020109478;3,00503688929497;1,89254516495551;0,602116542106888;0,35177544657584;0,106844985146824;-0,496537469023705;-0,7537704659688;-1,03087411304751;-1,45872303390985;-1,77442002635146;-2,03882637330896;-2,82041480879378;-3,24058010628895;-3,52198200496402;-4,30874098224368;-3,93110046077072
"6281";2,87655972439458;4,19069102131708;4,01631467946082;3,94611890488294;3,16535202878499;2,32341843632817;1,41313811158025;1,12350850896358;0,825469625361626;0,40000690589278;-0,34079443209983;-0,693672361032641;-1,20199899029976;-1,61301862291711;-1,76615155189669;-2,36531575318544;-2,85694670218216;-3,4164752240458;-4,70518105805758;-4,29117155455521
"6301";-5,5632599370826;-5,40452823669451;-5,31097870587542;-4,74094512695688;-4,17559349994654;-2,92184474867104;-2,51688064711431;-2,12765268395815;-1,07011132234957;-0,328301816757161;0,144426866594105;0,803372592547381;1,60542465294786;1,97386316239426;2,82735128918537;3,6295679607594;4,61454865897803;4,46815048555104;4,09986054961308;3,97824693944956
"6321";3,16625295955262;4,6612585306922;4,17049380305454;3,92697155758148;3,03441081366387;2,00912198896016;0,95540132728713;0,885737507725944;0,651836769677138;0,216212211471506;-0,567891766421468;-0,883743138725952;-1,45745457036604;-1,80709854916365;-2,04482567971954;-2,81983904557553;-3,4422818864722;-4,10936291975201;-5,44778307070129;-5,23122633899755
"6341";-4,05331928332483;-3,90063609383187;-3,73863370808018;-3,4569420841656;-3,1112051116808;-1,42206094471147;-1,12421980478199;-0,97941202150545;-0,209179528353531;0,596708633668848;1,14932552201614;2,10209975263855;2,59235936748282;2,82185390946516;3,71380557435284;4,48260987881668;5,12281620761302;5,33482729063393;5,36475630019105;5,16362343635788
"6361";-5,36440100393675;-4,88468699083521;-4,62106267585031;-4,32997454774852;-3,87542815670448;-2,38400492786674;-2,00164442985617;-1,71619598904073;-0,891247608721386;-0,0792151688327728;0,394794003207699;1,18819191328677;2,07718163290502;2,48963871483534;3,49622059808368;4,32244881101443;5,43351299349758;5,56935540319988;5,2617665213456;4,95481140653358
"6381";0,261787075438801;1,02075143742503;1,03458946884932;0,921151870927067;0,782931852644023;0,753943043701119;0,486516861357152;0,545552332967812;0,514362031453445;0,439770023608507;0,582623404050925;0,539495302561873;0,405863487548391;0,312131225337685;0,33456978977617;0,410472061590174;0,546785858082907;0,537141394695451;0,440125020984226;0,786294142033171
"6401";4,33742644679176;5,92187089398927;5,00004842419045;4,75325279028455;4,16530173952925;3,0207279284437;2,45438508988388;2,16498872632374;1,43855058292513;1,20347185201432;0,544205913856012;0,155828157794106;-0,225356369895942;-0,492940236190293;-0,943346884604036;-2,01853843928244;-2,56566405266414;-2,78807420195261;-3,7314107057484;-2,94234778402088
"6421";-10,9204479687098;-10,9006861395263;-9,54337270026712;-8,47387200107197;-8,10412942478935;-4,81979052440314;-3,65120062211177;-2,73741250854352;-1,40844175619155;-0,658744084423873;0,104215524090509;1,64319331760712;2,76805609253507;3,7162920117124;5,21877071338572;7,34217597467373;8,8875169945548;9,99685726912051;10,7313090569783;10,31514926645
"6441";-5,78056236368693;-5,32891498546632;-5,32410627750326;-5,0266338723546;-4,54523664134482;-2,80785699460629;-2,19404682672242;-2,0093358920057;-0,795041262276085;-0,203204959644179;0,23439569025715;0,945149987303923;1,70735023602198;2,13731592581127;3,4443304007287;4,21407623200633;4,86929597553674;5,24512605637988;4,94522483613348;5,03193794536894
"6461";-5,94889258622959;-5,67125389691537;-5,63541964338856;-5,05206329258642;-4,33261363681526;-2,8012669171799;-2,34378409997513;-1,96070352823598;-0,88889740788795;-0,222769322238486;0,196130637960031;0,818163587142732;1,70616508929773;2,17003254471947;3,1417928458028;3,97463997267359;4,97751347975535;4,94955273924382;4,50775993722339;4,58689198041949
"6481";3,2199264176177;4,36789978940224;4,41195067208164;3,96158670023896;3,35993899662558;2,83415524742061;1,85978395547242;1,68480423918941;1,45577597214796;1,10315585131174;0,420118842934542;-0,12514123637874;-0,683660299450219;-1,30357050089894;-1,90946028004089;-2,39593896507498;-2,6271397559401;-2,89766988572949;-3,31036755189388;-3,24912082061625
"6501";3,35379561403567;4,388781637339;4,43082342103982;3,73897536017571;2,8113983558129;2,05788541814625;1,10364884790186;0,996972691085475;0,740061716855325;0,266643555017035;-0,326879523745209;-0,832672710195206;-1,36533381489885;-2,09864145897267;-2,693715534719;-3,42611458462891;-3,75674202711674;-4,07271211494576;-4,50127843596906;-4,36197824392986
"6521";4,19185098183153;5,69275859277222;5,05970018885305;4,78618224537893;4,0857010517173;3,0971237781676;2,32940131219017;2,04248604023531;1,43675865198874;1,09084995752009;0,723713852107607;0,267792468265616;-0,0997296359800175;-0,365536937911381;-0,764755962759687;-1,43511800203375;-1,7163747603521;-1,77773554159241;-2,49957096736132;-1,60962113631714
"6541";1,46134728353484;2,52208992181186;2,33869536425192;2,60237540976145;2,24690671221594;1,97403423934242;1,3479013265944;1,28554563574099;0,910191371561738;0,667728887419905;0,0569826252189195;-0,311831946882752;-0,771902180277659;-1,09039493929515;-1,40758247414686;-2,03908782623867;-2,28533706473824;-2,60812315264979;-3,40859377836857;-2,63252211841728
"6561";-0,92450732305361;0,0191080190168773;0,037739414879348;0,156737085816137;0,223338494689009;0,328885728349733;0,127533928086724;0,121899254236496;0,23689895116799;0,177303722150142;0,173741708443797;0,229548273529539;0,0314385492119719;0,0144960811321867;-0,0625078262685137;0,0503754962052586;-0,163985855715775;0,115816138946657;-0,431711854002372;-0,626708856616256
